text,label,group_id
اندلع حريق بسيط في النبطية الليلة الماضية بسبب ماس كهربائي.,urgent,Electricity_urgent_2
سار حاري2 صغير ب ساب عطال كهربا بالنبطية منيل ليل,urgent,Electricity_urgent_2
A small fire broke out following a power outage in Nabatieh since yesterday evening.,urgent,Electricity_urgent_2
Un petit incendie s'est déclaré suite à une panne d'électricité à Nabatieh depuis hier soir.,urgent,Electricity_urgent_2
إنفجرت اللوحة الكهربائية الرئيسية في المبنى على الطريق السريع قبل ساعتين.,urgent,Electricity_urgent_3
فاهيت لوحة الكهرباء الرئيسية بالبنية عل الاوتوستراد من الصحتين,urgent,Electricity_urgent_3
The building's main electrical panel exploded on the highway in the last two hours.,urgent,Electricity_urgent_3
Le panneau électrique principal du bâtiment a explosé sur l'autoroute il y a deux heures.,urgent,Electricity_urgent_3
انفجرت اللوحة الكهربائية الرئيسية في مبنى الفردان الليلة الماضية.,urgent,Electricity_urgent_3
فاهيت لوحة الكهرباء الرئيسية بالبنية بفردان من ليل,urgent,Electricity_urgent_3
The main electrical panel of the building exploded in Verdun last night.,urgent,Electricity_urgent_3
Le panneau électrique principal de l'immeuble a explosé à Verdun hier soir.,urgent,Electricity_urgent_3
انفجرت اللوحة الكهربائية الرئيسية في المبنى بمدينة طرابلس صباح اليوم.,urgent,Electricity_urgent_3
فجت لوحة الكهرباء والرسيسية بالبنيه بطرابلس منيل سوبو7,urgent,Electricity_urgent_3
The main electrical panel of the building exploded in Tripoli this morning.,urgent,Electricity_urgent_3
Le panneau électrique principal du bâtiment a explosé ce matin à Tripoli.,urgent,Electricity_urgent_3
وكانت اللوحة الكهربائية الرئيسية في بناية الضاحية قد انفجرت قبل قليل.,urgent,Electricity_urgent_3
فاهيت لوطة الكهرباء الرئيسية بالبنية بالضاحية من شواي,urgent,Electricity_urgent_3
The main electrical panel of the building recently exploded in the Dahye neighborhood.,urgent,Electricity_urgent_3
Le panneau électrique principal du bâtiment a récemment explosé à Dahye.,urgent,Electricity_urgent_3
انفجرت اللوحة الكهربائية الرئيسية في المبنى الواقع على الطريق السريع أمس.,urgent,Electricity_urgent_3
فاهيت لوطة الكهرباء الرئيسية بالبناء عال اوتوستراد مين امبيرا7,urgent,Electricity_urgent_3
The building's main electrical panel exploded on the highway yesterday.,urgent,Electricity_urgent_3
Le panneau électrique principal du bâtiment a explosé sur l'autoroute hier.,urgent,Electricity_urgent_3
مصباح الشارع انطفأ منذ فترة في طرابلس منذ ساعتين.,not_urgent,Electricity_not_urgent_0
floor lamp mtfeye men fatra bel Tripoli men sa3tein,not_urgent,Electricity_not_urgent_0
"For two hours, a streetlight has been turned off in Tripoli.",not_urgent,Electricity_not_urgent_0
Un lampadaire est éteint depuis deux heures à Tripoli.,not_urgent,Electricity_not_urgent_0
إنارة الشارع انطفأت منذ فترة في زحلة منذ الأمس.,not_urgent,Electricity_not_urgent_0
floor lamp mtfeye men fatra bel Zahle men embeyra7,not_urgent,Electricity_not_urgent_0
"Since yesterday, a street light has been turned off in Zahle.",not_urgent,Electricity_not_urgent_0
"Depuis hier, un lampadaire est éteint à Zahlé.",not_urgent,Electricity_not_urgent_0
إنارة الشارع مطفأة منذ فترة في الأشرفية منذ صباح اليوم.,not_urgent,Electricity_not_urgent_0
floor lamp mtfeye men fatra bel Ashrafieh mnel sobo7,not_urgent,Electricity_not_urgent_0
A streetlight has been off for a while in Achrafieh since this morning.,not_urgent,Electricity_not_urgent_0
لقد انطفأ مصباح الشارع لبعض الوقت على الطريق السريع منذ هذا الصباح.,not_urgent,Electricity_not_urgent_0
إنارة الشوارع متفيي الرجال فاترا 3ال أوتوستراد منيل سوبو7,not_urgent,Electricity_not_urgent_0
إن مصباح الشارع مطفأ منذ فترة بالقرب من المسجد منذ الأمس.,not_urgent,Electricity_not_urgent_0
ستريت لايت مطفى من فاترا 3 نهاية الجامع 3 من امبيرا 7,not_urgent,Electricity_not_urgent_0
"Since yesterday, a street lamp has been turned off near the mosque.",not_urgent,Electricity_not_urgent_0
"Depuis hier, un lampadaire est éteint près de la mosquée.",not_urgent,Electricity_not_urgent_0
طرأ تغيير طفيف على جدول توزيع الكهرباء في صيدا منذ يوم أمس.,not_urgent,Electricity_not_urgent_1
في طائر بست بالجدول الكهرباء بالسيدة من امبيرا7,not_urgent,Electricity_not_urgent_1
There is a minor change in the electricity schedule in Saida since yesterday.,not_urgent,Electricity_not_urgent_1
Il y a un léger changement dans le planning électrique à Saïda depuis hier.,not_urgent,Electricity_not_urgent_1
طرأ تغيير طفيف على جدول توزيع الكهرباء في منطقة الحمرا منذ فترة.,not_urgent,Electricity_not_urgent_1
"Recently, a slight change was made to the electricity program in Hamra.",not_urgent,Electricity_not_urgent_1
Il y a eu récemment un léger changement dans le programme d’électricité à Hamra.,not_urgent,Electricity_not_urgent_1
طرأ تغيير طفيف على جدول توزيع الكهرباء في منطقة الفردان منذ الليلة الماضية.,not_urgent,Electricity_not_urgent_1
Il y a un léger changement dans l'horaire d'électricité à Verdun depuis hier soir.,not_urgent,Electricity_not_urgent_1
هناك تغيير طفيف في جدول توزيع الكهرباء في الأشرفية الآن.,not_urgent,Electricity_not_urgent_1
هذا صحيح، من الصعب قراءة الكتاب ومشاركته2,not_urgent,Electricity_not_urgent_1
There is currently a minor change in the electricity schedule in Ashrafieh.,not_urgent,Electricity_not_urgent_1
Il y a actuellement un léger changement dans le programme d’électricité à Achrafieh.,not_urgent,Electricity_not_urgent_1
طرأ تغيير طفيف على جدول توزيع الكهرباء في الأشرفية منذ الليلة الماضية.,not_urgent,Electricity_not_urgent_1
There is a minor change in the electricity schedule in Ashrafieh since last night.,not_urgent,Electricity_not_urgent_1
Il y a un léger changement dans les horaires d’électricité à Achrafieh depuis hier soir.,not_urgent,Electricity_not_urgent_1
الكهرباء متقطعة قليلا، وهذا أمر شائع في طرابلس منذ فترة.,not_urgent,Electricity_not_urgent_2
معظم الناس لديهم خيار بين ثلاثة أشخاص في طرابلس,not_urgent,Electricity_not_urgent_2
"Not long ago, there was a mild and routine disruption of power in Tripoli.",not_urgent,Electricity_not_urgent_2
Il y a eu récemment une légère panne de courant à Tripoli.,not_urgent,Electricity_not_urgent_2
الكهرباء متقطعة قليلا، وهذا أمر شائع في صيدا منذ الأمس.,not_urgent,Electricity_not_urgent_2
كهربا معطل شواي باس عيد بصيدا من امبيرا7,not_urgent,Electricity_not_urgent_2
"Since yesterday, there has been a slight power outage in Saida.",not_urgent,Electricity_not_urgent_2
"Depuis hier, il y a une légère coupure de courant à Saïda.",not_urgent,Electricity_not_urgent_2
الكهرباء متقطعة قليلا، وهذا أمر شائع في صيدا منذ ساعتين.,not_urgent,Electricity_not_urgent_2
كهربا معتل شواي باس عيدي بالسيدة من ساطين,not_urgent,Electricity_not_urgent_2
There has been a small routine power outage in Saida for two hours.,not_urgent,Electricity_not_urgent_2
"Depuis deux heures, il y a une légère panne de courant à Saïda.",not_urgent,Electricity_not_urgent_2
الكهرباء متقطعة قليلا، وهذا أمر شائع في النبطية منذ الصباح.,not_urgent,Electricity_not_urgent_2
كهربا معطل شواي بس عديه بالنبطية منيل سوبو7,not_urgent,Electricity_not_urgent_2
There has been a small routine power outage in Nabatieh since this morning.,not_urgent,Electricity_not_urgent_2
Il y a eu une légère coupure de courant à Nabatieh depuis ce matin.,not_urgent,Electricity_not_urgent_2
الكهرباء متقطعة قليلاً، وهذا أمر شائع في الحمرا منذ فترة.,not_urgent,Electricity_not_urgent_2
كهربا معتل شواي باس عد بالحمرا من شواي,not_urgent,Electricity_not_urgent_2
"Not long ago, there was a small power anomaly in Hamra.",not_urgent,Electricity_not_urgent_2
Il y a eu récemment une légère panne de courant à Hamra.,not_urgent,Electricity_not_urgent_2
ولا يوجد وقود في المنطقة بأكملها، والمشاجرات مستمرة في زحلة منذ أمس.,urgent,Fuel_urgent_0
مافي مازوت بالمنطقه كيلو و في خانات بزحلة من امبيرا7,urgent,Fuel_urgent_0
There is no fuel anywhere in the region and altercations have broken out in Zahle since yesterday.,urgent,Fuel_urgent_0
Il n'y a plus de carburant dans toute la région et des combats éclatent depuis hier à Zahlé.,urgent,Fuel_urgent_0
ولا يوجد وقود في المنطقة بأكملها، والمشاجرات مستمرة في الأشرفية منذ ساعتين.,urgent,Fuel_urgent_0
مافي مازوت بالمنطقه كيلو و في خانات بالاشرفيه من الصحتين,urgent,Fuel_urgent_0
There is no more fuel anywhere in the area and altercations have been breaking out in Achrafieh for two hours.,urgent,Fuel_urgent_0
Il n'y a plus de carburant dans toute la région et des combats éclatent à Achrafieh depuis deux heures.,urgent,Fuel_urgent_0
لا يوجد وقود في كامل المنطقة وتحدث مشاجرات في الأشرفية الآن.,urgent,Fuel_urgent_0
مافي مازوت بالمنطقه كيلو و في خانات بالاشرفيه حله2,urgent,Fuel_urgent_0
There is no fuel in the area and altercations are currently breaking out in Ashrafieh.,urgent,Fuel_urgent_0
Il n'y a plus de carburant dans toute la région et des combats éclatent actuellement à Achrafieh.,urgent,Fuel_urgent_0
لا يوجد وقود في المنطقة بأكملها وتدور مشاجرات في طرابلس الآن.,urgent,Fuel_urgent_0
مافي مازوت بالمنطقه كيلون و في خانات بطرابلس حله2,urgent,Fuel_urgent_0
There is no fuel anywhere in the region and altercations are currently breaking out in Tripoli.,urgent,Fuel_urgent_0
Il n'y a pas de carburant dans toute la région et des combats éclatent actuellement à Tripoli.,urgent,Fuel_urgent_0
لا يوجد وقود في كامل المنطقة، والمشاجرات مستمرة في جونيه منذ أمس.,urgent,Fuel_urgent_0
مافي مازوت بالمنطقه كيلو و في خانات بجونيه من امبيرا7,urgent,Fuel_urgent_0
There is no fuel anywhere in the area and altercations have been breaking out in Jounieh since yesterday.,urgent,Fuel_urgent_0
Il n'y a plus de carburant dans toute la région et des combats ont éclaté à Jounieh depuis hier.,urgent,Fuel_urgent_0
المحطة مغلقة تماما ويشهد الضاحية ازدحاما شديدا منذ يوم أمس.,urgent,Fuel_urgent_1
المحطة سكرة بالكمال وفي ازديم خاطر بالضاحية من امبيرا7,urgent,Fuel_urgent_1
The station is completely closed and there has been dangerous overcrowding in the Dahye district since yesterday.,urgent,Fuel_urgent_1
La gare est complètement fermée et il y a une surpopulation dangereuse dans le Dahye depuis hier.,urgent,Fuel_urgent_1
المحطة مغلقة تماما وهناك ازدحام شديد بالقرب من المسجد لمدة ساعتين.,urgent,Fuel_urgent_1
المحطة سكرة بالكمال و في ازدحام خاطر نهاية الجامع من صحتين,urgent,Fuel_urgent_1
The station is completely closed and there has been dangerous overcrowding near the mosque for two hours.,urgent,Fuel_urgent_1
La gare est complètement fermée et il y a une affluence dangereuse à proximité de la mosquée depuis deux heures.,urgent,Fuel_urgent_1
المحطة مغلقة تماما وهناك ازدحام شديد في جونيه منذ يوم أمس.,urgent,Fuel_urgent_1
المحطة سكرة بالكمال وفي ازديم خاطر بجونيه من امبيرا7,urgent,Fuel_urgent_1
The station is completely closed and there has been dangerous overcrowding in Jounieh since yesterday.,urgent,Fuel_urgent_1
La gare est complètement fermée et il y a une surpopulation dangereuse à Jounieh depuis hier.,urgent,Fuel_urgent_1
المحطة مغلقة تماما ويشهد النبطية ازدحاما شديدا منذ فترة.,urgent,Fuel_urgent_1
The station is completely closed and there has recently been dangerous overcrowding in Nabatieh.,urgent,Fuel_urgent_1
La gare est complètement fermée et il y a récemment une surpopulation dangereuse à Nabatieh.,urgent,Fuel_urgent_1
المحطة مغلقة بشكل كامل وشهدت مدينة جونيه ازدحاما شديدا منذ الصباح.,urgent,Fuel_urgent_1
المحطة سكرة بالكيميل وفي ازديم خاطر بجونيه منل سوبو7,urgent,Fuel_urgent_1
The station is completely closed and there has been dangerous overcrowding in Jounieh since this morning.,urgent,Fuel_urgent_1
La gare est complètement fermée et il y a une surpopulation dangereuse à Jounieh depuis ce matin.,urgent,Fuel_urgent_1
هناك طابور طويل أمام المحطة، لكنها تتحرك في صيدا منذ فترة.,not_urgent,Fuel_not_urgent_0
الصاف طويل بالمحطة بس 3 صباحا بعد 7ارك بالسيدا من شواي,not_urgent,Fuel_not_urgent_0
There is a long queue at the station but it has recently moved to Saida.,not_urgent,Fuel_not_urgent_0
Il y a une longue file d'attente à la gare mais elle a récemment déménagé à Saïda.,not_urgent,Fuel_not_urgent_0
هناك طابور طويل في المحطة، لكنها تتحرك عبر الضاحية منذ الليلة الماضية.,not_urgent,Fuel_not_urgent_0
وإذا كان الطويل في البيت الساعة 3 صباحا بعد الساعة 7 مساءا فهذا اليوم كله,not_urgent,Fuel_not_urgent_0
There is a long queue at the station but it has been moving in the Dahye district since last night.,not_urgent,Fuel_not_urgent_0
Il y a une longue file d'attente à la gare mais elle se déplace vers le Dahye depuis hier soir.,not_urgent,Fuel_not_urgent_0
هناك طابور طويل أمام المحطة، لكنها تتحرك في النبطية منذ ساعتين.,not_urgent,Fuel_not_urgent_0
الصاف طويل بالمحطة بس الثالثة صباحا بعد الراك بالنبطية من الساطين,not_urgent,Fuel_not_urgent_0
There is a long queue at the station but it has been moving in Nabatieh for two hours.,not_urgent,Fuel_not_urgent_0
Il y a une longue file d'attente à la gare mais elle se dirige vers Nabatieh depuis deux heures.,not_urgent,Fuel_not_urgent_0
هناك طابور طويل في المحطة لكنها تتحرك عبر الضاحية الآن.,not_urgent,Fuel_not_urgent_0
إذا كان الطويل في المحطة بس 3 صباحا بعد 7الراك بالضاحية حلا2,not_urgent,Fuel_not_urgent_0
There is a long queue at the station but it is currently moving to the Dahye area.,not_urgent,Fuel_not_urgent_0
Il y a une longue file d'attente à la gare mais elle se dirige actuellement vers le Dahye.,not_urgent,Fuel_not_urgent_0
هناك طابور طويل أمام المحطة، لكنها تتحرك على الطريق السريع منذ أمس.,not_urgent,Fuel_not_urgent_0
في صف طويل بالمحطة بس 3صباحا بعد7الراك على الاوتوستراد من امبيرا7,not_urgent,Fuel_not_urgent_0
There is a long queue at the station but it has been moving on the highway since yesterday.,not_urgent,Fuel_not_urgent_0
Il y a une longue file d'attente à la gare mais elle circule sur l'autoroute depuis hier.,not_urgent,Fuel_not_urgent_0
هناك فرق بسيط في الأسعار بين المحطات في جونيه منذ قليل.,not_urgent,Fuel_not_urgent_1
إذا كان Far2 next3er، سأكون سعيدًا بالرجال في طريقي,not_urgent,Fuel_not_urgent_1
"Not long ago, there was a small price difference between Jounieh stations.",not_urgent,Fuel_not_urgent_1
Il y a récemment eu une petite différence de prix entre les stations balnéaires de Jounieh.,not_urgent,Fuel_not_urgent_1
هناك فرق بسيط في الأسعار بين المحطات في برج حمود قبل ساعتين.,not_urgent,Fuel_not_urgent_1
اذا بعيد2 هذا3ير بسيت بين محطة ببرج حمود من سا3تين,not_urgent,Fuel_not_urgent_1
There has been a small price difference between Bourj Hammoud stations for two hours.,not_urgent,Fuel_not_urgent_1
Il y a eu une petite différence de prix entre les gares de Bourj Hammoud depuis deux heures.,not_urgent,Fuel_not_urgent_1
هناك فرق بسيط في الأسعار بين المحطات في جونيه منذ يوم أمس.,not_urgent,Fuel_not_urgent_1
إذا بعيد2 سيصير بسيت بين محطة بجونيه من امبيرا7,not_urgent,Fuel_not_urgent_1
There is a small price difference between Jounieh stations since yesterday.,not_urgent,Fuel_not_urgent_1
Il y a une petite différence de prix entre les gares de Jounieh depuis hier.,not_urgent,Fuel_not_urgent_1
هناك فرق بسيط في الأسعار بين محطات الحمرا قبل ساعتين.,not_urgent,Fuel_not_urgent_1
fi Far2 se3er bit bein Mahattet Bel Hamra Men Sa3tein,not_urgent,Fuel_not_urgent_1
There is a small price difference between Hamra stations over the last two hours.,not_urgent,Fuel_not_urgent_1
Il y a une petite différence de prix entre les stations de Hamra pour deux heures.,not_urgent,Fuel_not_urgent_1
هناك فرق بسيط في الأسعار بين محطات الحمرا منذ يوم أمس.,not_urgent,Fuel_not_urgent_1
إذا كان Far2 next3er فسيكون في الهاتف مع Hamra men embeyra7,not_urgent,Fuel_not_urgent_1
There is a small price difference between Hamra stations since yesterday.,not_urgent,Fuel_not_urgent_1
Il y a une petite différence de prix entre les gares de Hamra depuis hier.,not_urgent,Fuel_not_urgent_1
المحطة الرئيسية مغلقة بالكامل والناس عالقون على الطريق السريع منذ الأمس.,urgent,Transport_urgent_0
المحطة الرئيسية مسجد كيليان ونناس عليقين عل الاوتوستراد من امبيرا7,urgent,Transport_urgent_0
The main station is completely closed and people have been stuck on the highway since yesterday.,urgent,Transport_urgent_0
المحطة الراسية مسكرة كيليان وناس عليقين بالاشرفية من ساطين,urgent,Transport_urgent_0
The main station is completely closed and people have been stuck in Ashrafieh for two hours.,urgent,Transport_urgent_0
المحطة الرئيسية مغلقة بالكامل والناس عالقون في صيدا منذ فترة.,urgent,Transport_urgent_0
المحطة الراسية مسكرة كيليان وناس عليقين بالسيدة من شواي,urgent,Transport_urgent_0
The main station is completely closed and people have recently been stuck in Saida.,urgent,Transport_urgent_0
La gare principale est complètement fermée et les gens sont bloqués à Saïda jusqu'à récemment.,urgent,Transport_urgent_0
المحطة الرئيسية مغلقة بالكامل والناس عالقون بالقرب من المسجد لمدة ساعتين.,urgent,Transport_urgent_0
المحطة الرئيسية مسجد كيليان وناس عليقين نهاية الجامع من ساطين,urgent,Transport_urgent_0
The main station is completely closed and people have been stuck near the mosque for two hours.,urgent,Transport_urgent_0
المحطة والرايسية مسكرة كيليان والناس عليقين بجونية حلة2,urgent,Transport_urgent_0
The main station is completely closed and people are currently stuck in Jounieh.,urgent,Transport_urgent_0
La gare principale est complètement fermée et les gens sont actuellement bloqués à Jounieh.,urgent,Transport_urgent_0
وتوقفت منذ فترة خدمة النقل في المنطقة الواقعة على الطريق السريع.,urgent,Transport_urgent_1
خدمات نقل it2attalet كيليان بيل مانتاكا عال أوتوستراد من تشواي,urgent,Transport_urgent_1
"Not long ago, transportation service was completely disrupted in the area near the highway.",urgent,Transport_urgent_1
Le service de transport s’est récemment arrêté complètement dans le secteur de l’autoroute.,urgent,Transport_urgent_1
توقفت خدمة النقل في منطقة الفردان بشكل كامل منذ ساعتين.,urgent,Transport_urgent_1
خدمات نقل it2attalet كيليان بالمنطقة بفردان من صحتين,urgent,Transport_urgent_1
Transportation service has been completely stopped in the Verdun sector for two hours.,urgent,Transport_urgent_1
Le service de transport est complètement arrêté dans la région de Verdun depuis deux heures.,urgent,Transport_urgent_1
وكانت خدمة النقل في منطقة طرابلس متوقفة بشكل كامل منذ ساعتين.,urgent,Transport_urgent_1
خدمات نقل it2attalet كيليان بالمنطقه بطرابلس من sa3tein,urgent,Transport_urgent_1
Transport service has been completely interrupted in the Tripoli area for two hours.,urgent,Transport_urgent_1
Le service de transport est complètement interrompu dans la région de Tripoli depuis deux heures.,urgent,Transport_urgent_1
توقفت منذ فترة خدمة النقل في منطقة زحلة.,urgent,Transport_urgent_1
"Recently, transport service was completely stopped in the Zahle region.",urgent,Transport_urgent_1
Le service de transport s'est récemment arrêté complètement dans la région de Zahlé.,urgent,Transport_urgent_1
خدمة النقل في منطقة برج حمود متوقفة بشكل كامل منذ الليلة الماضية.,urgent,Transport_urgent_1
The transport service has been completely stopped in the Bourj Hammoud area since yesterday evening.,urgent,Transport_urgent_1
Le service des transports est totalement arrêté dans la région de Bourj Hammoud depuis hier soir.,urgent,Transport_urgent_1
هناك تأخير بسيط في موعد الحافلة في طرابلس منذ فترة.,not_urgent,Transport_not_urgent_0
Recently there was a slight delay with the bus in Tripoli.,not_urgent,Transport_not_urgent_0
Il y a eu récemment un léger retard du bus à Tripoli.,not_urgent,Transport_not_urgent_0
هناك تأخير بسيط في موعد الحافلة في صيدا الآن.,not_urgent,Transport_not_urgent_0
هناك الكثير من حركة المرور في الحافلة وهي آمنة2,not_urgent,Transport_not_urgent_0
There is currently a slight delay with the bus in Saida.,not_urgent,Transport_not_urgent_0
Il y a actuellement un léger retard du bus à Saïda.,not_urgent,Transport_not_urgent_0
هناك تأخير بسيط في موعد الحافلة القريبة من المسجد بساعتين.,not_urgent,Transport_not_urgent_0
في تخير بسيت بل باص 3نهاية الجامع3 من ساطين,not_urgent,Transport_not_urgent_0
There has been a slight delay with the bus near the mosque for two hours.,not_urgent,Transport_not_urgent_0
Il y a eu un léger retard du bus près de la mosquée depuis deux heures.,not_urgent,Transport_not_urgent_0
هناك تأخير طفيف في وقت الحافلة في الضاحية منذ الليلة الماضية.,not_urgent,Transport_not_urgent_0
There is a slight delay with the bus in the Dahye district since last night.,not_urgent,Transport_not_urgent_0
Il y a un léger retard du bus à Dahye depuis hier soir.,not_urgent,Transport_not_urgent_0
خدمة النقل محدودة في عطلات نهاية الأسبوع كالمعتاد في الفردان منذ صباح اليوم.,not_urgent,Transport_not_urgent_1
خدمات نقل مش ميت وفرة بل ويكند باس عد بل فردان منيل سوبو7,not_urgent,Transport_not_urgent_1
Transportation service is limited on weekends as usual in Verdun since this morning.,not_urgent,Transport_not_urgent_1
Le service de transport est limité les fins de semaine comme d'habitude à Verdun depuis ce matin.,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلات نهاية الأسبوع كالمعتاد في الحمرا منذ صباح اليوم.,not_urgent,Transport_not_urgent_1
خدمات نقل مش ميت وفرة بل ويكند باس عد بالحمرا منيل سوبو7,not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلات نهاية الأسبوع، كما جرت العادة في الضاحية منذ قليل.,not_urgent,Transport_not_urgent_1
Transport service is limited on weekends as usual in the Dahye region recently.,not_urgent,Transport_not_urgent_1
"Le service de transport est limité le week-end, comme d'habitude à Dahye récemment.",not_urgent,Transport_not_urgent_1
خدمة النقل محدودة في عطلات نهاية الأسبوع كالمعتاد على الطريق السريع منذ الليلة الماضية.,not_urgent,Transport_not_urgent_1
خدمات نقل مش ميتوفرا بيل ويكند باس 3اد 3ال أوتوستراد منيل ليل,not_urgent,Transport_not_urgent_1
Transportation service is limited on the weekend as usual on the highway since last night.,not_urgent,Transport_not_urgent_1
Le service de transport est limité le week-end comme d'habitude sur l'autoroute depuis hier soir.,not_urgent,Transport_not_urgent_1
الطريق انهار بالكامل والسيارات تتعطل في الأشرفية الآن.,urgent,Roads_urgent_0
Tar2 mnhadem kellyan w sayyarat 3am Ten with Ashrafeh hala2,urgent,Roads_urgent_0
The road is completely collapsed and cars are currently crashing in Ashrafieh.,urgent,Roads_urgent_0
La route est complètement effondrée et des voitures ont actuellement des accidents à Achrafieh.,urgent,Roads_urgent_0
وانهار الطريق بشكل كامل وتصادمت السيارات على الطريق السريع منذ الليلة الماضية.,urgent,Roads_urgent_0
طارق2 منهادم كيليان والسيارت 3 صباحا تنكب على أوتوستراد منيل ليل,urgent,Roads_urgent_0
The road has completely collapsed and cars have been crashing on the highway since last night.,urgent,Roads_urgent_0
La route est complètement effondrée et des voitures s'écrasent sur l'autoroute depuis hier soir.,urgent,Roads_urgent_0
انهار الطريق بشكل كامل وتصادمت السيارات في منطقة الفردان منذ الليلة الماضية.,urgent,Roads_urgent_0
تاري2 منهادم كيليان و سيارت 3 صباحا تنكب بفردان منيل ليل,urgent,Roads_urgent_0
The road has completely collapsed and cars have been crashing in Verdun since last night.,urgent,Roads_urgent_0
La route est complètement effondrée et des voitures ont des accidents à Verdun depuis hier soir.,urgent,Roads_urgent_0
وانهار الطريق بشكل كامل وتصادمت السيارات في طرابلس منذ الليلة الماضية.,urgent,Roads_urgent_0
تاري2 منهادم كيليان وسيارت 3صباحا تنكب بطرابلس منيل الليل,urgent,Roads_urgent_0
The road has completely collapsed and cars have been crashing in Tripoli since last night.,urgent,Roads_urgent_0
La route est complètement effondrée et des voitures s'écrasent à Tripoli depuis hier soir.,urgent,Roads_urgent_0
الطريق انهار بشكل كامل واصطدمت سيارات في الحمرا منذ فترة.,urgent,Roads_urgent_0
تاري2 منهادم كيليان و سيارت 3 صباحا تنبك بالحمرا من شواي,urgent,Roads_urgent_0
The road completely collapsed and cars crashed recently in Hamra.,urgent,Roads_urgent_0
La route s'est complètement effondrée et des voitures ont récemment eu des accidents à Hamra.,urgent,Roads_urgent_0
حفرة عميقة في منتصف الطريق تشكل خطراً على السيارات في النبطية منذ صباح اليوم.,urgent,Roads_urgent_1
في 7 عوفرا 3 م2ا بالنصاري 2 و الخطيرة عال السيارت بالنبطية منيل سوبو7,urgent,Roads_urgent_1
حفرة عميقة في منتصف الطريق تشكل خطراً على السيارات في جونيه منذ الليلة الماضية.,urgent,Roads_urgent_1
في 7 عوفرا 3 م2ا بالنصاري 2 و الخطيرة ع السيارات بجونيه منيل الليل,urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à Jounieh depuis hier soir.",urgent,Roads_urgent_1
هناك حفرة عميقة في منتصف الطريق تشكل خطورة على السيارات في طرابلس منذ فترة.,urgent,Roads_urgent_1
في 7 عوفرا 3 مي2ا ببلدنا طاري2 و خاطرة على السيارات بطرابلس من الشواي,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, which was dangerous for cars in Tripoli until recently.",urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, qui était jusqu'à récemment dangereux pour les voitures à Tripoli.",urgent,Roads_urgent_1
هناك حفرة عميقة في منتصف الطريق تشكل خطورة على السيارات القريبة من المسجد منذ صباح اليوم.,urgent,Roads_urgent_1
في 7وفرا 3مي2ا بنص طاري2 و خاطرة على السيارات نهاية الجامع3 منيل سوبو7,urgent,Roads_urgent_1
"Il y a un nid-de-poule profond au milieu de la route, dangereux pour les voitures à proximité de la mosquée depuis ce matin.",urgent,Roads_urgent_1
هناك حفرة عميقة في منتصف الطريق وتشكل خطورة على السيارات في طرابلس الآن.,urgent,Roads_urgent_1
في 7وفرا 3مي2ا عائلتنا2 مع خاطرة السيارات في طرابلس حلا2,urgent,Roads_urgent_1
"There is a deep pothole in the middle of the road, dangerous for cars in Tripoli at the moment.",urgent,Roads_urgent_1
الطريق مغمور بالمياه وغير صالح للعبور في الضاحية الآن.,urgent,Roads_urgent_2
الطري2 مجهة بالمي ومش 2ادر العبور بالضاحية حلا2,urgent,Roads_urgent_2
The road is currently flooded and impassable in the Dahye region.,urgent,Roads_urgent_2
La route est actuellement inondée et impraticable à Dahye.,urgent,Roads_urgent_2
وغمرت المياه الطريق في منطقة الحمرا منذ فترة.,urgent,Roads_urgent_2
الطاري2 مغاهه بالمي ومش 2ادر العبور بالحمرا من شواي,urgent,Roads_urgent_2
The road has recently been flooded and impassable in Hamra.,urgent,Roads_urgent_2
La route a été inondée et impraticable à Hamra récemment.,urgent,Roads_urgent_2
وغمرت المياه الطريق في النبطية منذ يوم أمس.,urgent,Roads_urgent_2
الطري2 مغاية بلمي ومش 2ادر العبور بالنبطية من امبيرا7,urgent,Roads_urgent_2
The road has been flooded and impassable in Nabatieh since yesterday.,urgent,Roads_urgent_2
وغمرت المياه الطريق في برج حمود وأصبحت غير صالحة للعبور لمدة ساعتين.,urgent,Roads_urgent_2
الطري2 مغاية بلمي و مش 2ادر العبور ببرج حمود من صحتين,urgent,Roads_urgent_2
The road has been flooded and impassable in Bourj Hammoud for two hours.,urgent,Roads_urgent_2
وغمرت المياه الطريق في برج حمود منذ صباح اليوم.,urgent,Roads_urgent_2
الطري2 مغها6ا بلمي ومش 2ادر العبور ببرج حمود منال صبو7,urgent,Roads_urgent_2
The road has been flooded and impassable in Bourj Hammoud since this morning.,urgent,Roads_urgent_2
انهار جزء من الجسر ويشكل خطراً مباشراً على جونيه منذ أمس.,urgent,Roads_urgent_3
2it2a3 jouz2 منال جسر و سار خطار مبشر بجونيه من امبيرا7,urgent,Roads_urgent_3
Part of the bridge collapsed and has constituted an immediate danger in Jounieh since yesterday.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente depuis hier un danger immédiat à Jounieh.,urgent,Roads_urgent_3
